84087001;19530304;11,0 
84087001;19530305;20,0 
84087001;19530306;8,0 
84087001;19530307;28,0 
84087001;19530308;35,0 
84087001;19530309;24,0 
84087001;19530310;30,0 
84087001;19530311;28,0 
84087001;19530312;26,0 
84087001;19530313;20,0 
84087001;19530314;16,0 
84087001;19530315;7,0 
84087001;19530316;6,0 
84087001;19530317;8,0 
84087001;19530318;13,0 
84087001;19530319;14,0 
84087001;19530320;9,0 
84087001;19530321;10,0 
84087001;19530322;11,0 
84087001;19530323;10,0 
84087001;19530324;9,0 
84087001;19530325;8,0 
84087001;19530326;9,0 
84087001;19530327;15,0 
84087001;19530328;15,0 
84087001;19530329;10,0 
84087001;19530330;13,0 
84087001;19530331;6,0 
84087001;19530401;6,0 
84087001;19530402;10,0 
84087001;19530403;15,0 
84087001;19530404;20,0 
84087001;19530405;7,0 
84087001;19530406;10,0 
84087001;19530407;10,0 
84087001;19530408;12,0 
84087001;19530409;8,0 
84087001;19530410;22,0 
84087001;19530411;27,0 
84087001;19530412;11,0 
84087001;19530413;23,0 
84087001;19530414;28,0 
84087001;19530415;36,0 
84087001;19530416;36,0 
84087001;19530417;19,0 
84087001;19530418;10,0 
84087001;19530419;8,0 
84087001;19530420;9,0 
84087001;19530421;11,0 
84087001;19530422;13,0 
84087001;19530423;10,0 
84087001;19530424;12,0 
84087001;19530425;8,0 
84087001;19530426;8,0 
84087001;19530427;8,0 
84087001;19530428;16,0 
84087001;19530429;13,0 
84087001;19530430;9,0 
84087001;19530501;9,0 
84087001;19530502;14,0 
84087001;19530503;13,0 
84087001;19530504;15,0 
84087001;19530505;24,0 
84087001;19530506;28,0 
84087001;19530507;27,0 
84087001;19530508;22,0 
84087001;19530509;22,0 
84087001;19530510;22,0 
84087001;19530511;14,0 
84087001;19530512;9,0 
84087001;19530513;14,0 
84087001;19530514;10,0 
84087001;19530515;9,0 
84087001;19530516;11,0 
84087001;19530517;10,0 
84087001;19530518;9,0 
84087001;19530519;7,0 
84087001;19530520;17,0 
84087001;19530521;14,0 
84087001;19530522;21,0 
84087001;19530523;18,0 
84087001;19530524;11,0 
84087001;19530525;7,0 
84087001;19530526;26,0 
84087001;19530527;25,0 
84087001;19530528;36,0 
84087001;19530529;37,0 
84087001;19530530;26,0 
84087001;19530531;25,0 
84087001;19530601;19,0 
84087001;19530602;14,0 
84087001;19530603;13,0 
84087001;19530604;9,0 
84087001;19530605;7,0 
84087001;19530606;17,0 
84087001;19530607;6,0 
84087001;19530608;20,0 
84087001;19530609;14,0 
84087001;19530610;21,0 
84087001;19530611;23,0 
84087001;19530612;18,0 
84087001;19530613;12,0 
84087001;19530614;16,0 
84087001;19530615;10,0 
84087001;19530616;8,0 
84087001;19530617;6,0 
84087001;19530618;11,0 
84087001;19530619;16,0 
84087001;19530620;9,0 
84087001;19530621;13,0 
84087001;19530622;13,0 
84087001;19530623;7,0 
84087001;19530624;17,0 
84087001;19530625;16,0 
84087001;19530626;18,0 
84087001;19530627;15,0 
84087001;19530628;12,0 
84087001;19530629;11,0 
84087001;19530630;12,0 
84087001;19530701;6,0 
84087001;19530702;9,0 
84087001;19530703;10,0 
84087001;19530704;14,0 
84087001;19530705;18,0 
84087001;19530706;19,0 
84087001;19530707;13,0 
84087001;19530708;13,0 
84087001;19530709;18,0 
84087001;19530710;20,0 
84087001;19530711;24,0 
84087001;19530712;13,0 
84087001;19530713;13,0 
84087001;19530714;8,0 
84087001;19530715;12,0 
84087001;19530716;10,0 
84087001;19530717;12,0 
84087001;19530718;15,0 
84087001;19530719;22,0 
84087001;19530720;18,0 
84087001;19530721;11,0 
84087001;19530722;13,0 
84087001;19530723;14,0 
84087001;19530724;16,0 
84087001;19530725;10,0 
84087001;19530726;11,0 
84087001;19530727;12,0 
84087001;19530728;9,0 
84087001;19530729;10,0 
84087001;19530730;16,0 
84087001;19530731;19,0 
84087001;19530801;13,0 
84087001;19530802;16,0 
84087001;19530803;27,0 
84087001;19530804;28,0 
84087001;19530805;27,0 
84087001;19530806;28,0 
84087001;19530807;21,0 
84087001;19530808;11,0 
84087001;19530809;16,0 
84087001;19530810;8,0 
84087001;19530811;9,0 
84087001;19530812;10,0 
84087001;19530813;9,0 
84087001;19530814;10,0 
84087001;19530815;10,0 
84087001;19530816;13,0 
84087001;19530817;15,0 
84087001;19530818;11,0 
84087001;19530819;14,0 
84087001;19530820;10,0 
84087001;19530821;15,0 
84087001;19530822;16,0 
84087001;19530823;18,0 
84087001;19530824;10,0 
84087001;19530825;14,0 
84087001;19530826;13,0 
84087001;19530827;25,0 
84087001;19530828;20,0 
84087001;19530829;12,0 
84087001;19530830;9,0 
84087001;19530831;9,0 
84087001;19530901;8,0 
84087001;19530902;9,0 
84087001;19530903;12,0 
84087001;19530904;14,0 
84087001;19530905;17,0 
84087001;19530906;10,0 
84087001;19530907;11,0 
84087001;19530908;10,0 
84087001;19530909;9,0 
84087001;19530910;19,0 
84087001;19530911;26,0 
84087001;19530912;24,0 
84087001;19530913;29,0 
84087001;19530914;15,0 
84087001;19530915;18,0 
84087001;19530916;15,0 
84087001;19530917;8,0 
84087001;19530918;8,0 
84087001;19530919;8,0 
84087001;19530920;6,0 
84087001;19530921;8,0 
84087001;19530922;6,0 
84087001;19530923;8,0 
84087001;19530924;10,0 
84087001;19530925;7,0 
84087001;19530926;9,0 
84087001;19530927;9,0 
84087001;19530928;14,0 
84087001;19530929;14,0 
84087001;19530930;13,0 
84087001;19531001;10,0 
84087001;19531002;6,0 
84087001;19531003;3,0 
84087001;19531004; 
84087001;19531005;12,0 
84087001;19531006;15,0 
84087001;19531007;17,0 
84087001;19531008;11,0 
84087001;19531009;9,0 
84087001;19531010;3,0 
84087001;19531011;6,0 
84087001;19531012;9,0 
84087001;19531013;13,0 
84087001;19531014;8,0 
84087001;19531015;7,0 
84087001;19531016;11,0 
84087001;19531017;11,0 
84087001;19531018;12,0 
84087001;19531019;8,0 
84087001;19531020;10,0 
84087001;19531021;10,0 
84087001;19531022;3,0 
84087001;19531023;3,0 
84087001;19531024;3,0 
84087001;19531025;8,0 
84087001;19531026;10,0 
84087001;19531027;6,0 
84087001;19531028;9,0 
84087001;19531029;7,0 
84087001;19531030;8,0 
84087001;19531031;6,0 
84087001;19531101;7,0 
84087001;19531102;6,0 
84087001;19531103;16,0 
84087001;19531104;12,0 
84087001;19531105;10,0 
84087001;19531106;18,0 
84087001;19531107;17,0 
84087001;19531108;12,0 
84087001;19531109;3,0 
84087001;19531110;12,0 
84087001;19531111;12,0 
84087001;19531112;7,0 
84087001;19531113;5,0 
84087001;19531114;2,0 
84087001;19531115;9,0 
84087001;19531116;5,0 
84087001;19531117;3,0 
84087001;19531118;4,0 
84087001;19531119;3,0 
84087001;19531120;4,0 
84087001;19531121;4,0 
84087001;19531122;5,0 
84087001;19531123;4,0 
84087001;19531124;3,0 
84087001;19531125;3,0 
84087001;19531126;7,0 
84087001;19531127;12,0 
84087001;19531128;13,0 
84087001;19531129;6,0 
84087001;19531130;4,0 
84087001;19531201;3,0 
84087001;19531202;6,0 
84087001;19531203;12,0 
84087001;19531204;10,0 
84087001;19531205;10,0 
84087001;19531206;8,0 
84087001;19531207;16,0 
84087001;19531208;12,0 
84087001;19531209;3,0 
84087001;19531210;5,0 
84087001;19531211;3,0 
84087001;19531212;8,0 
84087001;19531213;4,0 
84087001;19531214;10,0 
84087001;19531215;8,0 
84087001;19531216;6,0 
84087001;19531217;3,0 
84087001;19531218;3,0 
84087001;19531219;3,0 
84087001;19531220;17,0 
84087001;19531221;19,0 
84087001;19531222;17,0 
84087001;19531223;16,0 
84087001;19531224;11,0 
84087001;19531225;7,0 
84087001;19531226;17,0 
84087001;19531227;14,0 
84087001;19531228;14,0 
84087001;19531229;15,0 
84087001;19531230;19,0 
84087001;19531231;19,0 
84087001;19540101;18,0 
84087001;19540102;12,0 
84087001;19540103;17,0 
84087001;19540104;19,0 
84087001;19540105;16,0 
84087001;19540106;16,0 
84087001;19540107;19,0 
84087001;19540108;22,0 
84087001;19540109;19,0 
84087001;19540110;19,0 
84087001;19540111;17,0 
84087001;19540112;17,0 
84087001;19540113;13,0 
84087001;19540114;10,0 
84087001;19540115;9,0 
84087001;19540116;11,0 
84087001;19540117;12,0 
84087001;19540118;15,0 
84087001;19540119;3,0 
84087001;19540120;19,0 
84087001;19540121;26,0 
84087001;19540122;30,0 
84087001;19540123;15,0 
84087001;19540124;12,0 
84087001;19540125;4,0 
84087001;19540126;7,0 
84087001;19540127;3,0 
84087001;19540128;5,0 
84087001;19540129;6,0 
84087001;19540130;27,0 
84087001;19540131;31,0 
84087001;19540201;31,0 
84087001;19540202;36,0 
84087001;19540203;28,0 
84087001;19540204;19,0 
84087001;19540205;11,0 
84087001;19540206;9,0 
84087001;19540207;15,0 
84087001;19540208;18,0 
84087001;19540209;5,0 
84087001;19540210;5,0 
84087001;19540211;5,0 
84087001;19540212;22,0 
84087001;19540213;12,0 
84087001;19540214;20,0 
84087001;19540215;10,0 
84087001;19540216;32,0 
84087001;19540217;38,0 
84087001;19540218;32,0 
84087001;19540219;8,0 
84087001;19540220;19,0 
84087001;19540221;24,0 
84087001;19540222;27,0 
84087001;19540223;14,0 
84087001;19540224;3,0 
84087001;19540225;6,0 
84087001;19540226;11,0 
84087001;19540227;13,0 
84087001;19540228;9,0 
84087001;19540301;9,0 
84087001;19540302;13,0 
84087001;19540303;10,0 
84087001;19540304;13,0 
84087001;19540305;16,0 
84087001;19540306;27,0 
84087001;19540307;9,0 
84087001;19540308;12,0 
84087001;19540309;10,0 
84087001;19540310;7,0 
84087001;19540311;7,0 
84087001;19540312;18,0 
84087001;19540313;11,0 
84087001;19540314;6,0 
84087001;19540315;10,0 
84087001;19540316;9,0 
84087001;19540317;10,0 
84087001;19540318;9,0 
84087001;19540319;7,0 
84087001;19540320;15,0 
84087001;19540321;30,0 
84087001;19540322;15,0 
84087001;19540323;27,0 
84087001;19540324;6,0 
84087001;19540325;15,0 
84087001;19540326;24,0 
84087001;19540327;24,0 
84087001;19540328;20,0 
84087001;19540329;21,0 
84087001;19540330;11,0 
84087001;19540331;10,0 
84087001;19540401;12,0 
84087001;19540402;17,0 
84087001;19540403;24,0 
84087001;19540404;21,0 
84087001;19540405;21,0 
84087001;19540406;28,0 
84087001;19540407;25,0 
84087001;19540408;27,0 
84087001;19540409;19,0 
84087001;19540410;17,0 
84087001;19540411;11,0 
84087001;19540412;17,0 
84087001;19540413;9,0 
84087001;19540414;29,0 
84087001;19540415;33,0 
84087001;19540416;34,0 
84087001;19540417;34,0 
84087001;19540418;27,0 
84087001;19540419;28,0 
84087001;19540420;25,0 
84087001;19540421;24,0 
84087001;19540422;17,0 
84087001;19540423;12,0 
84087001;19540424;8,0 
84087001;19540425;10,0 
84087001;19540426;6,0 
84087001;19540427;12,0 
84087001;19540428;7,0 
84087001;19540429;14,0 
84087001;19540430;14,0 
84087001;19540501;12,0 
84087001;19540502;14,0 
84087001;19540503;12,0 
84087001;19540504;18,0 
84087001;19540505;26,0 
84087001;19540506;28,0 
84087001;19540507;29,0 
84087001;19540508;21,0 
84087001;19540509;8,0 
84087001;19540510;10,0 
84087001;19540511;15,0 
84087001;19540512;9,0 
84087001;19540513;12,0 
84087001;19540514;11,0 
84087001;19540515;6,0 
84087001;19540516;7,0 
84087001;19540517;10,0 
84087001;19540518;28,0 
84087001;19540519;23,0 
84087001;19540520;36,0 
84087001;19540521;17,0 
84087001;19540522;9,0 
84087001;19540523;9,0 
84087001;19540524;13,0 
84087001;19540525;13,0 
84087001;19540526;9,0 
84087001;19540527;9,0 
84087001;19540528;8,0 
84087001;19540529;20,0 
84087001;19540530;16,0 
84087001;19540531;13,0 
84087001;19540601;17,0 
84087001;19540602;11,0 
84087001;19540603;8,0 
84087001;19540604;20,0 
84087001;19540605;16,0 
84087001;19540606;15,0 
84087001;19540607;11,0 
84087001;19540608;21,0 
84087001;19540609;17,0 
84087001;19540610;11,0 
84087001;19540611;10,0 
84087001;19540612;13,0 
84087001;19540613;9,0 
84087001;19540614;21,0 
84087001;19540615;22,0 
84087001;19540616;25,0 
84087001;19540617;26,0 
84087001;19540618;17,0 
84087001;19540619;9,0 
84087001;19540620;11,0 
84087001;19540621;11,0 
84087001;19540622;13,0 
84087001;19540623; 
84087001;19540624;11,0 
84087001;19540625;7,0 
84087001;19540626;6,0 
84087001;19540627;13,0 
84087001;19540628;13,0 
84087001;19540629;11,0 
84087001;19540630;8,0 
84087001;19540701;11,0 
84087001;19540702;12,0 
84087001;19540703;9,0 
84087001;19540704;8,0 
84087001;19540705;10,0 
84087001;19540706;7,0 
84087001;19540707;13,0 
84087001;19540708;16,0 
84087001;19540709;15,0 
84087001;19540710;13,0 
84087001;19540711;10,0 
84087001;19540712;11,0 
84087001;19540713;15,0 
84087001;19540714;15,0 
84087001;19540715;19,0 
84087001;19540716;24,0 
84087001;19540717;17,0 
84087001;19540718;16,0 
84087001;19540719;28,0 
84087001;19540720;21,0 
84087001;19540721;9,0 
84087001;19540722;15,0 
84087001;19540723;22,0 
84087001;19540724;19,0 
84087001;19540725;15,0 
84087001;19540726;8,0 
84087001;19540727;9,0 
84087001;19540728;10,0 
84087001;19540729;24,0 
84087001;19540730;23,0 
84087001;19540731;23,0 
84087001;19540801;9,0 
84087001;19540802;11,0 
84087001;19540803;12,0 
84087001;19540804;6,0 
84087001;19540805;14,0 
84087001;19540806;13,0 
84087001;19540807;13,0 
84087001;19540808;8,0 
84087001;19540809;21,0 
84087001;19540810;13,0 
84087001;19540811;16,0 
84087001;19540812;8,0 
84087001;19540813;16,0 
84087001;19540814;23,0 
84087001;19540815;17,0 
84087001;19540816;20,0 
84087001;19540817;11,0 
84087001;19540818;8,0 
84087001;19540819;11,0 
84087001;19540820;15,0 
84087001;19540821;25,0 
84087001;19540822; 
84087001;19540823;10,0 
84087001;19540824;12,0 
84087001;19540825; 
84087001;19540826;17,0 
84087001;19540827;18,0 
84087001;19540828;12,0 
84087001;19540829;22,0 
84087001;19540830;17,0 
84087001;19540831;6,0 
84087001;19540901;11,0 
84087001;19540902;6,0 
84087001;19540903;7,0 
84087001;19540904;11,0 
84087001;19540905;13,0 
84087001;19540906;6,0 
84087001;19540907;13,0 
84087001;19540908;19,0 
84087001;19540909;17,0 
84087001;19540910;6,0 
84087001;19540911;9,0 
84087001;19540912;12,0 
84087001;19540913;11,0 
84087001;19540914;10,0 
84087001;19540915;24,0 
84087001;19540916;14,0 
84087001;19540917;12,0 
84087001;19540918;13,0 
84087001;19540919;8,0 
84087001;19540920;16,0 
84087001;19540921;17,0 
84087001;19540922;26,0 
84087001;19540923;23,0 
84087001;19540924;11,0 
84087001;19540925;9,0 
84087001;19540926;9,0 
84087001;19540927;8,0 
84087001;19540928;9,0 
84087001;19540929;25,0 
84087001;19540930;21,0 
84087001;19541001;24,0 
84087001;19541002;9,0 
84087001;19541003;12,0 
84087001;19541004;25,0 
84087001;19541005;24,0 
84087001;19541006;23,0 
84087001;19541007;32,0 
84087001;19541008;41,0 
84087001;19541009;31,0 
84087001;19541010;12,0 
84087001;19541011;17,0 
84087001;19541012;32,0 
84087001;19541013;14,0 
84087001;19541014;8,0 
84087001;19541015;5,0 
84087001;19541016;3,0 
84087001;19541017;4,0 
84087001;19541018;4,0 
84087001;19541019;6,0 
84087001;19541020;15,0 
84087001;19541021;11,0 
84087001;19541022;11,0 
84087001;19541023;5,0 
84087001;19541024;13,0 
84087001;19541025;13,0 
84087001;19541026;16,0 
84087001;19541027;5,0 
84087001;19541028;20,0 
84087001;19541029;6,0 
84087001;19541030;18,0 
84087001;19541031;26,0 
84087001;19541101;10,0 
84087001;19541102;6,0 
84087001;19541103;10,0 
84087001;19541104;29,0 
84087001;19541105;5,0 
84087001;19541106;3,0 
84087001;19541107;7,0 
84087001;19541108;4,0 
84087001;19541109;29,0 
84087001;19541110;31,0 
84087001;19541111;36,0 
84087001;19541112;24,0 
84087001;19541113;30,0 
84087001;19541114;35,0 
84087001;19541115;44,0 
84087001;19541116;30,0 
84087001;19541117;32,0 
84087001;19541118;31,0 
84087001;19541119;24,0 
84087001;19541120;6,0 
84087001;19541121;9,0 
84087001;19541122;18,0 
84087001;19541123;26,0 
84087001;19541124;10,0 
84087001;19541125;5,0 
84087001;19541126;11,0 
84087001;19541127;9,0 
84087001;19541128;24,0 
84087001;19541129;8,0 
84087001;19541130;18,0 
84087001;19541201;20,0 
84087001;19541202;12,0 
84087001;19541203;23,0 
84087001;19541204;12,0 
84087001;19541205;22,0 
84087001;19541206;16,0 
84087001;19541207;9,0 
84087001;19541208;21,0 
84087001;19541209;35,0 
84087001;19541210;16,0 
84087001;19541211;14,0 
84087001;19541212;8,0 
84087001;19541213;20,0 
84087001;19541214;17,0 
84087001;19541215;22,0 
84087001;19541216;17,0 
84087001;19541217;14,0 
84087001;19541218;28,0 
84087001;19541219;18,0 
84087001;19541220;26,0 
84087001;19541221;37,0 
84087001;19541222;16,0 
84087001;19541223;10,0 
84087001;19541224;22,0 
84087001;19541225;17,0 
84087001;19541226;22,0 
84087001;19541227;31,0 
84087001;19541228;26,0 
84087001;19541229;5,0 
84087001;19541230;12,0 
84087001;19541231;20,0 
84087001;19550101;16,0 
84087001;19550102;12,0 
84087001;19550103;12,0 
84087001;19550104;12,0 
84087001;19550105;16,0 
84087001;19550106;16,0 
84087001;19550107;13,0 
84087001;19550108;23,0 
84087001;19550109;21,0 
84087001;19550110;7,0 
84087001;19550111;6,0 
84087001;19550112;9,0 
84087001;19550113;7,0 
84087001;19550114;9,0 
84087001;19550115;6,0 
84087001;19550116;20,0 
84087001;19550117;16,0 
84087001;19550118;35,0 
84087001;19550119;25,0 
84087001;19550120;3,0 
84087001;19550121;5,0 
84087001;19550122;6,0 
84087001;19550123; 
84087001;19550124;20,0 
84087001;19550125;8,0 
84087001;19550126;5,0 
84087001;19550127;5,0 
84087001;19550128;4,0 
84087001;19550129;7,0 
84087001;19550130;14,0 
84087001;19550131;26,0 
84087001;19550201;13,0 
84087001;19550202;7,0 
84087001;19550203;6,0 
84087001;19550204;8,0 
84087001;19550205;12,0 
84087001;19550206;39,0 
84087001;19550207;23,0 
84087001;19550208;14,0 
84087001;19550209;21,0 
84087001;19550210;22,0 
84087001;19550211;17,0 
84087001;19550212; 
84087001;19550213;14,0 
84087001;19550214;20,0 
84087001;19550215;8,0 
84087001;19550216;6,0 
84087001;19550217;12,0 
84087001;19550218;19,0 
84087001;19550219;14,0 
84087001;19550220;26,0 
84087001;19550221;12,0 
84087001;19550222;9,0 
84087001;19550223;13,0 
84087001;19550224;11,0 
84087001;19550225;14,0 
84087001;19550226;18,0 
84087001;19550227;31,0 
84087001;19550228;39,0 
84087001;19550301;27,0 
84087001;19550302;21,0 
84087001;19550303;6,0 
84087001;19550304;8,0 
84087001;19550305;38,0 
84087001;19550306;18,0 
84087001;19550307;10,0 
84087001;19550308;3,0 
84087001;19550309;14,0 
84087001;19550310;22,0 
84087001;19550311;16,0 
84087001;19550312;16,0 
84087001;19550313;16,0 
84087001;19550314;24,0 
84087001;19550315;19,0 
84087001;19550316;15,0 
84087001;19550317;26,0 
84087001;19550318;36,0 
84087001;19550319;16,0 
84087001;19550320;18,0 
84087001;19550321;19,0 
84087001;19550322;6,0 
84087001;19550323;7,0 
84087001;19550324;12,0 
84087001;19550325;8,0 
84087001;19550326;6,0 
84087001;19550327;9,0 
84087001;19550328;9,0 
84087001;19550329;26,0 
84087001;19550330;25,0 
84087001;19550331;12,0 
84087001;19550401;29,0 
84087001;19550402;24,0 
84087001;19550403;29,0 
84087001;19550404;30,0 
84087001;19550405;16,0 
84087001;19550406;9,0 
84087001;19550407;29,0 
84087001;19550408;26,0 
84087001;19550409;31,0 
84087001;19550410;35,0 
84087001;19550411;42,0 
84087001;19550412;40,0 
84087001;19550413;26,0 
84087001;19550414;32,0 
84087001;19550415;37,0 
84087001;19550416;31,0 
84087001;19550417;21,0 
84087001;19550418;25,0 
84087001;19550419;23,0 
84087001;19550420;11,0 
84087001;19550421;9,0 
84087001;19550422;12,0 
84087001;19550423;11,0 
84087001;19550424;16,0 
84087001;19550425;32,0 
84087001;19550426;10,0 
84087001;19550427;9,0 
84087001;19550428;10,0 
84087001;19550429;13,0 
84087001;19550430;11,0 
84087001;19550501;12,0 
84087001;19550502;19,0 
84087001;19550503;27,0 
84087001;19550504;5,0 
84087001;19550505;9,0 
84087001;19550506;11,0 
84087001;19550507;25,0 
84087001;19550508;20,0 
84087001;19550509;11,0 
84087001;19550510;14,0 
84087001;19550511;23,0 
84087001;19550512;25,0 
84087001;19550513;14,0 
84087001;19550514;17,0 
84087001;19550515;20,0 
84087001;19550516;10,0 
84087001;19550517;21,0 
84087001;19550518;18,0 
84087001;19550519;17,0 
84087001;19550520;23,0 
84087001;19550521;18,0 
84087001;19550522;30,0 
84087001;19550523;21,0 
84087001;19550524;13,0 
84087001;19550525;11,0 
84087001;19550526;11,0 
84087001;19550527;12,0 
84087001;19550528;14,0 
84087001;19550529;23,0 
84087001;19550530;17,0 
84087001;19550531;11,0 
84087001;19550601;11,0 
84087001;19550602;8,0 
84087001;19550603;11,0 
84087001;19550604;10,0 
84087001;19550605;10,0 
84087001;19550606;9,0 
84087001;19550607;16,0 
84087001;19550608;7,0 
84087001;19550609;22,0 
84087001;19550610;15,0 
84087001;19550611;26,0 
84087001;19550612;11,0 
84087001;19550613;21,0 
84087001;19550614;25,0 
84087001;19550615;16,0 
84087001;19550616;10,0 
84087001;19550617;10,0 
84087001;19550618;18,0 
84087001;19550619;11,0 
84087001;19550620;7,0 
84087001;19550621;12,0 
84087001;19550622;22,0 
84087001;19550623;18,0 
84087001;19550624;8,0 
84087001;19550625;9,0 
84087001;19550626;21,0 
84087001;19550627;17,0 
84087001;19550628;19,0 
84087001;19550629;15,0 
84087001;19550630;16,0 
84087001;19550701;9,0 
84087001;19550702;7,0 
84087001;19550703;7,0 
84087001;19550704;16,0 
84087001;19550705;26,0 
84087001;19550706;33,0 
84087001;19550707;25,0 
84087001;19550708;24,0 
84087001;19550709;13,0 
84087001;19550710;13,0 
84087001;19550711;16,0 
84087001;19550712;11,0 
84087001;19550713;13,0 
84087001;19550714;16,0 
