"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_bus","~name_bus","~name_bus","-17478.7975868529","-13890.6142380015"
"model_02","~name_bus","~1","~1","-20358.6776832109","-19220.5754756457"
"model_03","~1","~name_bus","~1","-20420.8410396494","-19164.1865187962"
"model_04","~1","~1","~name_bus","-19197.6486175931","-17703.8894701638"
"model_05","~name_bus","~name_bus","~1","-19983.5081904376","-17667.7863375445"
"model_06","~name_bus","~1","~name_bus","-18759.2784798383","-15969.347373793"
"model_07","~1","~name_bus","~name_bus","-17311.4309479514","-14758.6044684822"
