"x"
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
1.2
2
2.2
2
2
2
1.6
1.6
1.4
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
0
0
0
0
0
0
0
1
2
0
0
1.4
0
2.4
1.2
0
0
0
0
0
0
0
1
2.2
1.6
1.4
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
1
0
0
0
0
0
1.2
0
1.2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
0
0
0
0
0
0
2.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.8
1.8
2.4
1.2
1.8
0
0
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
1.2
1.4
0
1.2
10.8
18.2
8
5.8
15.4
7
14.8
1.4
6
1.8
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.2
0
0
0
0
0
0
0
0
0
0
4.8
2.2
2.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.2
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
6.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19.8
0
0
0
0
0
0
0
0
0
1
1.6
0
0
0
0
0
0
0
0
0
0
2.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
4.4
11.8
5.6
6.2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22
13.8
2.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.8
0
0
0
2.8
11.2
12.2
18
1
3.8
4.6
2.6
3.4
5.6
0
1.2
2.8
6.6
13.6
14
5
1
6.2
7.4
7.2
1.4
3.2
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
0
0
0
0
0
0
0
0
0
0
0
2.4
1.4
9
7.6
2.6
5.8
7
4.8
2.8
7.8
5
0
0
1.6
2.4
0
0
0
0
0
3.6
5.8
13.2
7.6
0
0
5.4
3
1.4
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1.2
1.8
1
1.4
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
0
0
0
0
0
2.4
2.6
7
5.8
5.6
4.8
4.4
4.8
4.8
7
7.6
3.8
3.4
5.8
6
0
3.4
10
13.6
6.2
3.8
0
0
4.4
3.4
10.2
9.4
4.4
3.2
5
4.4
3.2
2.2
3.2
4
2.4
2
2.8
4
2.4
2
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.6
1.4
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.2
4.6
2.4
1
1.6
3.2
1.6
2.8
2
1.8
2.8
1.4
3.2
2
2.6
2.2
2.4
2
2
3.6
1.2
4.2
1.8
4.8
18.6
11
2.2
6.8
9.4
18.2
2.2
4.4
12.2
19.8
7.4
6
5
6.8
6.6
2
3
12.4
12.4
2.8
8.2
3.6
1.8
5.8
6.2
51
22
4
0
3.2
4.4
1
1.4
3.2
3
7
1.4
9.4
4.4
9.4
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
3
2.6
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.4
1.2
1.6
0
0
0
0
1
3.6
2.8
2.8
2.4
3
3.6
2.4
2.4
1
1
2.4
2.2
1.6
1.4
2
2
1.2
1
2.2
1.2
1.6
1.4
1
1.2
1.2
2.2
2.6
1.6
1.2
2.2
1.4
1.4
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
1
1
1
2.2
1.4
4
2.6
1.8
3
3.8
7
6.2
2.8
7
4.4
5
7.2
7.4
10.8
2.4
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
1.4
0
0
1
5.2
6
6.6
3.2
0
0
0
0
0
0
0
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1.6
0
1.4
1.4
2.8
1.2
1
1.4
1
0
0
0
3.6
3.6
0
0
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
1.4
1.2
2
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.6
1.4
4.4
10.2
1.4
5.8
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.2
1
1.8
1.2
1.4
0
1.2
1.6
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.2
0
0
0
0
0
0
0
0
3.6
1.8
2.8
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
1.6
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1.8
0
0
0
1
0
0
0
0
0
0
0
0
0
2.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
2.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
1.8
1.6
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.8
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.2
3.2
7.2
12
7
14
20.6
12
6.8
3.2
0
0
0
0
0
0
0
0
0
0
0
1
1
1.2
1
0
0
0
0
0
23.2
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
2.2
0
1
0
1.2
4.4
4.8
4
10.6
8.4
7
7.2
4.4
10
5.4
9.6
10.8
5
17.2
7.6
11.2
5.4
4.4
7.2
7.8
2
1.8
1
0
0
0
0
1
0
0
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20.6
0
0
0
0
0
1.2
1.4
1.2
1.6
1
2.4
1.4
2.4
2.4
1.2
1.2
1.4
1
3.8
8.6
8
11
0
0
0
1.2
5.4
1.2
0
2
3.6
1.2
8.4
12.6
3
3.2
5.6
3.2
4.8
8
7.4
16
28.8
0
1.2
3.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
1.2
3.6
8.6
9.6
2.4
5.2
9
3.2
2.4
6.4
12.8
12.4
3
13.2
6.2
1.8
1.8
1
1
0
0
0
0
0
0
0
0
2.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
1.6
0
1.2
0
2.4
0
12.8
2
2.6
13.6
13.6
9.2
1.4
5.4
5.4
3.2
4
7.6
5
3.4
4.6
1.8
2.6
3.2
6.4
5.6
2.4
2.2
2.2
2.2
6.8
12
10.2
1.6
1.4
1.2
0
0
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.2
1
3
2.4
1.4
0
0
2
1.2
9.4
6
1.8
2
3.2
3.8
4.4
1.2
2.6
0
1.4
4
4.6
8.8
13.2
1
12.6
6.8
18.2
4.4
2.2
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1.2
0
2.8
3.4
2.2
4
2.8
1.6
1
1
1.4
1
0
0
0
0
0
0
0
1
1.2
1.4
3.2
3.4
3.6
4
3
2.8
1.4
2.8
3.2
2.6
3.6
3.4
3.2
3.4
2.6
3
3.6
2.4
1
1
1.8
2.4
1.4
2.8
2.8
2.8
0
1.6
2.2
1.8
1.6
2.8
1
2.8
2.8
2.6
3
2.6
4.4
5.6
4.6
7.6
6.8
1
1.4
2
1
2.4
2.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
1.4
1.2
2.2
3
2.6
4
4.4
9.2
8.6
4.2
2.6
2.4
4
8.2
13.4
6.2
1.4
1.2
2.4
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.6
2.4
2.4
3.8
5
6.4
3.6
3
2.2
2
2.4
1
1.2
3.4
6
6.2
6.6
3.8
6
5.2
5
6.4
8.2
5.6
5
6
3.2
4.2
5.8
5.8
4.2
5.4
2
2
1.6
1
1.8
2.6
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7.2
1.8
0
0
1.2
0
1.4
1.2
1.8
1
2
1.6
1.2
1.6
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.4
3
2.4
1.2
4.8
4.6
5.2
2.6
2.4
1.2
1
1
1
1.4
1
2.8
3
0
0
0
0
0
0
0
0
0
0
0
0
1.6
0
2
0
1
0
0
1
0
0
0
0
0
0
0
0
0
1.6
2.8
4.2
3.4
2.6
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.6
2.8
3.2
3.4
2.2
2.4
3.2
1.2
1.2
3.6
2.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
5.2
4.6
5.2
8.4
6.6
4.8
2.8
3.4
0
0
0
0
0
0
0
1
3.2
4.2
5.4
3.8
2
3
2
4.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.6
1
2.2
1.6
3
2.6
3.8
3.2
4.6
6.4
8.2
10
2.8
9.2
7.2
8.8
5.6
1.8
1.8
1.6
0
2.2
2.6
1.6
3
1.4
0
0
0
0
1.8
2.8
2
1.4
1.8
1
1.4
3
4
3
3.8
3.6
2.2
2
3
1.6
1.6
0
2.2
0
0
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
2.2
1.4
0
0
2
0
0
0
2.4
1.8
1.4
4.6
2.2
2.6
2.6
5.4
2
6
7.4
2.8
1.6
2
1.6
2.6
3
3.4
3.8
2.8
2.6
1
1.4
1.4
2.2
1.8
1.6
0
1.4
3.4
1.6
3.2
3.4
5
5
5.8
5.8
3.6
3
2.4
4.2
5.2
4.4
9.6
6
2.2
4.4
2.8
4.4
2.6
4
5.4
12.4
12.2
7.8
6.6
12.2
8.6
5.8
2
1.2
0
1.4
0
1
0
0
0
0
0
0
0
0
0
0
0
0
2.4
2
4.4
6.8
3.4
3.2
2.4
2.2
1.2
3.8
4.6
0
0
1.2
5.4
6.4
3.2
3.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
1.6
1
0
2.2
2.6
5
4.2
1
2.4
1.8
0
0
0
1.6
2.2
3
1
1.6
1.4
2.6
2
1.4
1.2
6.8
8.2
15
14.6
9
9.2
6.4
6.2
3.8
2.2
3.2
3.6
2
3.2
1.2
1.2
0
1.6
0
0
0
0
0
0
0
2.8
2.4
2
4.2
2
0
1
1
0
0
0
0
0
1.2
1.6
1.2
1.6
1.4
2.8
1.4
2.6
1.6
2
3
1.8
1.8
3.4
3.8
2
1.8
1.8
2.4
2.6
1.6
2.2
2
1.2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.2
1.6
1.6
0
0
0
0
0
0
0
1
1.2
2
3.4
3.8
2.6
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.4
1.4
1.2
1.4
2.2
2
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1.2
0
1
1
0
0
1.6
4.2
1
3.4
1.4
4.4
3.6
2
3
1.6
2.8
0
0
1
1.6
5.8
5.6
3.4
4
4.6
3.6
1.2
1.8
3
1.4
2.6
3.8
3.2
2.8
3.4
3
3.4
3.4
3.2
3.2
2.2
2
1.8
1.4
2
1.2
1.2
1.2
0
0
0
0
0
0
0
0
2.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2.6
4.2
2.2
1.2
2
4
4.6
3.2
2.4
2.8
2.4
3.4
3.4
2.4
1.8
1.8
1.6
1.6
1.4
1.6
1.4
1.8
1.4
1.4
1.8
3
2.8
3.4
2.8
2
1.4
2.2
2.2
2.2
1.8
1.4
1.2
1.4
1.8
1.8
1.6
1.6
1
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.6
2.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.4
2.6
1.8
5.2
3
3.6
3.2
4
2.8
1.4
1.6
4.4
4.6
5.6
5.2
6.4
2.2
0
2.2
3
7.6
2.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
1.6
2
0
0
0
0
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.8
3.4
6.6
2
0
0
0
0
0
0
0
0
0
3.6
0
0
0
0
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.6
2
3.6
2
0
4.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
5.4
0
0
0
0
0
3.6
1.8
3.6
0
1.8
3.2
3
1.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.4
3.2
1.2
0
0
0
0
0
0
0
0
1
1
2
3
2.8
1.8
3.4
2.8
2
0
0
1.6
2.8
1
1
1.8
0
1.2
2
8.4
0
2.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
