"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_fence","~name_fence","~name_fence","-3266.92630431465","597.879108875512"
"model_02","~name_fence","~1","~1","-5748.85528304479","-4176.0612600901"
"model_03","~1","~name_fence","~1","-6482.44903148784","-5107.24219734655"
"model_04","~1","~1","~name_fence","-6090.61924600732","-4636.37753634067"
"model_05","~name_fence","~name_fence","~1","-5794.00666865603","-3715.38944233903"
"model_06","~name_fence","~1","~name_fence","-5776.72815794867","-3650.69000631645"
"model_07","~1","~name_fence","~name_fence","-6092.64557490829","-4156.29112453694"
