"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~object","~object","~object","1570.34631795754","6154.36909842849"
"model_02","~object","~1","~1","-522.759962687669","773.411995928256"
"model_03","~1","~object","~1","-1468.41980797535","262.443966030059"
"model_04","~1","~1","~object","64.6415925397893","1993.0925553586"
"model_05","~object","~object","~1","-201.882960829219","2161.25981737908"
"model_06","~object","~1","~object","734.149955148663","4187.97401560695"
"model_07","~1","~object","~object","-1197.47406934264","1118.24778355045"
