"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~vertical_up","~vertical_up","~vertical_up","76640.744751787","80007.6304491674"
"model_02","~vertical_up","~1","~1","77490.7699263519","78707.9070094425"
"model_03","~1","~vertical_up","~1","77019.7742099391","78394.9810440804"
"model_04","~1","~1","~vertical_up","76750.6134233252","78086.3028197038"
"model_05","~vertical_up","~vertical_up","~1","77701.6291512091","79448.2999003195"
"model_06","~vertical_up","~1","~vertical_up","78559.4785557157","81159.7259605001"
"model_07","~1","~vertical_up","~vertical_up","77785.6567905407","79864.2740168577"
