"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~velocity","~velocity","~velocity","-102.284456699249","7192.6345542916"
"model_02","~velocity","~1","~1","-114.343478351326","1300.38079355264"
"model_03","~1","~velocity","~1","279.627004967848","2010.49077897326"
"model_04","~1","~1","~velocity","-578.295571084316","2417.12621132688"
"model_05","~velocity","~velocity","~1","1063.3932140484","3853.32432009366"
"model_06","~velocity","~1","~velocity","-1914.01111091472","3057.28255963051"
"model_07","~1","~velocity","~velocity","1424.78871424946","5874.4522063273"
