"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~vertical_up","~vertical_up","~vertical_up","4980.76768138366","9620.11487472237"
"model_02","~vertical_up","~1","~1","198.645764889473","1218.19565916663"
"model_03","~1","~vertical_up","~1","-1301.28990120632","469.091310561772"
"model_04","~1","~1","~vertical_up","41.2437724565604","2127.7644863261"
"model_05","~vertical_up","~vertical_up","~1","-512.846643076368","2324.5053882841"
"model_06","~vertical_up","~1","~vertical_up","2114.380731584","5852.73034393358"
"model_07","~1","~vertical_up","~vertical_up","714.653820337766","3599.42677701345"
