"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_tree","~name_tree","~name_tree","-4985.45625455374","-1618.57055717335"
"model_02","~name_tree","~1","~1","-5984.28655175732","-4530.04484209067"
"model_03","~1","~name_tree","~1","-6683.15409230262","-5347.46469592401"
"model_04","~1","~1","~name_tree","-6005.18913440803","-4392.87767369066"
"model_05","~name_tree","~name_tree","~1","-5902.24439371859","-3586.5225408255"
"model_06","~name_tree","~1","~name_tree","-5613.15469622303","-2775.80266486256"
"model_07","~1","~name_tree","~name_tree","-4493.76572817428","-1846.09739807468"
