"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_person","~1","~1","-771.460090907587","564.229305471019"
"model_03","~1","~name_person","~1","-657.773125692898","1033.57321054983"
"model_04","~1","~1","~name_person","422.674563276399","1876.91627294305"
"model_05","~name_person","~name_person","~1","-136.588444232249","2273.97525929127"
"model_06","~name_person","~1","~name_person","975.552089215753","3243.85301679362"
"model_07","~1","~name_person","~name_person","1262.65932151615","3768.0648756701"
