"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~velocity","~velocity","~velocity","9917.17246988475","11979.3298162699"
"model_02","~velocity","~1","~1","9726.40851625205","10620.4907223771"
"model_03","~1","~velocity","~1","11063.3420015677","12173.734418852"
"model_04","~1","~1","~velocity","12345.5368926847","13419.8776081092"
"model_05","~velocity","~velocity","~1","10108.2295643435","11355.6184486954"
"model_06","~velocity","~1","~velocity","9886.42057200947","11090.5474141295"
"model_07","~1","~velocity","~velocity","10929.1002816792","12565.8475461177"
