"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_house","~name_house","~name_house","72750.2320381365","74512.709762352"
"model_02","~name_house","~1","~1","76673.8680515286","77693.4179458057"
"model_03","~1","~name_house","~1","76627.7884925585","77963.4778889371"
"model_04","~1","~1","~name_house","75384.7491180787","76364.7815745932"
"model_05","~name_house","~name_house","~1","76755.7364802264","77933.3561255543"
"model_06","~name_house","~1","~name_house","73688.620139976","75293.0281131408"
"model_07","~1","~name_house","~name_house","75148.6355125311","76895.3062616416"
