"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_traffic.light","~name_traffic.light","~name_traffic.light","-4792.25103806027","-816.7967991346"
"model_02","~name_traffic.light","~1","~1","-6779.50965198958","-5562.37256889901"
"model_03","~1","~name_traffic.light","~1","-5928.94453715276","-4395.66795196076"
"model_04","~1","~1","~name_traffic.light","-5985.50941915775","-4570.78514725378"
"model_05","~name_traffic.light","~name_traffic.light","~1","-6155.14313111752","-4361.05145669182"
"model_06","~name_traffic.light","~1","~name_traffic.light","-6163.34738940129","-3657.94183524733"
"model_07","~1","~name_traffic.light","~name_traffic.light","-5295.05851125695","-3074.1785089943"
