"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_traffic.sign","~name_traffic.sign","~name_traffic.sign","4083.86654316558","6568.41521125156"
"model_02","~name_traffic.sign","~1","~1","3647.21597173839","4490.87891510715"
"model_03","~1","~name_traffic.sign","~1","3428.3374210356","4194.60009437053"
"model_04","~1","~1","~name_traffic.sign","4046.23971331097","4851.20252166281"
"model_05","~name_traffic.sign","~name_traffic.sign","~1","3353.00941943608","4784.91441506195"
"model_06","~name_traffic.sign","~1","~name_traffic.sign","3342.93415324643","4635.51866281141"
"model_07","~1","~name_traffic.sign","~name_traffic.sign","3663.13562193703","4862.83980746141"
