"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_person","~name_person","~name_person","77128.4173042134","79610.1123957098"
"model_02","~name_person","~1","~1","77745.8334294162","78725.8658859307"
"model_03","~1","~name_person","~1","76992.9957209846","78249.6502418379"
"model_04","~1","~1","~name_person","76683.2206235018","77900.3577065923"
"model_05","~name_person","~name_person","~1","77013.3736226847","78807.4652971104"
"model_06","~name_person","~1","~name_person","77038.2242813885","78832.3159558142"
"model_07","~1","~name_person","~name_person","78493.515812274","80335.028412015"
