"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~area","~1","~1","-561.860979175989","773.828417202617"
"model_03","~1","~area","~1","-491.729396298351","804.442562317574"
"model_04","~1","~1","~area","520.250186647981","2290.63139841607"
"model_05","~area","~area","~1","-152.795021422396","2400.03145804677"
"model_06","~area","~1","~area","1169.21705189879","4006.56908325926"
"model_07","~1","~area","~area","748.147429508735","3585.4994608692"
