"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_person","~name_person","~name_person","-17294.1637319138","-14425.1977503432"
"model_02","~name_person","~1","~1","-20896.3586322059","-19837.291300166"
"model_03","~1","~name_person","~1","-20527.3733840014","-18796.509609996"
"model_04","~1","~1","~name_person","-20251.6320269348","-18639.3205662174"
"model_05","~name_person","~name_person","~1","-19123.4794620999","-17329.3877876742"
"model_06","~name_person","~1","~name_person","-18546.2239813707","-16372.7649044232"
"model_07","~1","~name_person","~name_person","-18404.8002507925","-15709.7109953777"
