"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~vertical_down","~vertical_down","~vertical_down","76237.9043150449","79494.1411866897"
"model_02","~vertical_down","~1","~1","77382.7365668048","78599.8736498954"
"model_03","~1","~vertical_down","~1","76595.7088499698","78128.9854351618"
"model_04","~1","~1","~vertical_down","76560.4294308228","77935.6362649641"
"model_05","~vertical_down","~vertical_down","~1","77704.1868554303","79925.0668576929"
"model_06","~vertical_down","~1","~vertical_down","76934.0189621432","79581.6872922428"
"model_07","~1","~vertical_down","~vertical_down","75175.8175037045","77586.381207228"
