"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~vertical_down","~vertical_down","~vertical_down","-22705.2299809148","-18674.4513291214"
"model_02","~vertical_down","~1","~1","-20692.9445256264","-19238.7028159598"
"model_03","~1","~vertical_down","~1","-19494.9076133032","-17685.0089637724"
"model_04","~1","~1","~vertical_down","-19244.1583202769","-16762.4632287805"
"model_05","~vertical_down","~vertical_down","~1","-20585.9121350252","-17890.8228796104"
"model_06","~vertical_down","~1","~vertical_down","-22981.2320841099","-19290.3033970755"
"model_07","~1","~vertical_down","~vertical_down","-19679.6519526991","-16083.5651162951"
