"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_tree..group.","~name_tree..group.","~name_tree..group.","-3946.65478038078","-579.769083000387"
"model_02","~name_tree..group.","~1","~1","-3191.85322534685","-1777.12895344288"
"model_03","~1","~name_tree..group.","~1","-2877.94844658266","-1621.29392572942"
"model_04","~1","~1","~name_tree..group.","-4809.56637514719","-3394.84210324322"
"model_05","~name_tree..group.","~name_tree..group.","~1","-1326.16321986542","799.874931766803"
"model_06","~name_tree..group.","~1","~name_tree..group.","-4142.09666857648","-1921.21666631383"
"model_07","~1","~name_tree..group.","~name_tree..group.","-2194.95770551564","-163.761404513855"
