"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~vertical_up","~vertical_up","~vertical_up","-3853.53286024246","-375.998337126562"
"model_02","~vertical_up","~1","~1","-4542.3166944307","-2692.90060713724"
"model_03","~1","~vertical_up","~1","-4941.66461759813","-3171.28340583004"
"model_04","~1","~1","~vertical_up","-6417.66477969264","-5042.45794555135"
"model_05","~vertical_up","~vertical_up","~1","-2729.99125841509","-509.111256152441"
"model_06","~vertical_up","~1","~vertical_up","-5776.24413354055","-3413.10135533225"
"model_07","~1","~vertical_up","~vertical_up","-3898.50357908169","-1345.67709961252"
