"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_traffic.light","~name_traffic.light","~name_traffic.light","80399.7303183344","83047.398648434"
"model_02","~name_traffic.light","~1","~1","78264.713924071","79126.1940672974"
"model_03","~1","~name_traffic.light","~1","78349.2161648409","79684.9055612195"
"model_04","~1","~1","~name_traffic.light","76453.0159019045","78025.8099248592"
"model_05","~name_traffic.light","~name_traffic.light","~1","79449.9737697795","80959.5398923139"
"model_06","~name_traffic.light","~1","~name_traffic.light","77773.728448589","80042.0293761669"
"model_07","~1","~name_traffic.light","~name_traffic.light","78969.1495521435","80905.5040025148"
