"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~area","~area","~area","-3726.99370012267","-581.40565421329"
"model_02","~area","~1","~1","-6509.12082202859","-4936.3267990739"
"model_03","~1","~area","~1","-5052.88274943939","-3203.46666214593"
"model_04","~1","~1","~area","-6300.1767221926","-5004.00476357668"
"model_05","~area","~area","~1","-5129.17051146706","-2955.71143451962"
"model_06","~area","~1","~area","-6788.65336802198","-4710.03614170498"
"model_07","~1","~area","~area","-4083.24161699333","-1720.09883878503"
