"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_02","~name_tree","~1","~1","-19460.4388212361","-17808.609922756"
"model_03","~1","~name_tree","~1","-20479.798061458","-18986.0389140286"
"model_04","~1","~1","~name_tree","-20610.8954831215","-18682.4445203026"
"model_05","~name_tree","~name_tree","~1","-19767.0320787506","-17593.5730018031"
"model_06","~name_tree","~1","~name_tree","-19186.1522330273","-16538.4839029277"
"model_07","~1","~name_tree","~name_tree","-18784.1510808554","-16041.6409001253"
