"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~object","~object","~object","7744.82423576366","12052.2249518958"
"model_02","~object","~1","~1","5231.80987651539","7041.70852604616"
"model_03","~1","~object","~1","4236.66080729868","5888.48970577873"
"model_04","~1","~1","~object","4517.49642181433","6090.29044476902"
"model_05","~object","~object","~1","5306.40417488892","7954.07250498852"
"model_06","~object","~1","~object","6156.58210654391","8756.8295113283"
"model_07","~1","~object","~object","6557.59299777968","9110.41947724885"
