"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~name_car..group.","~name_car..group.","~name_car..group.","-1244.10822995602","948.437862020912"
"model_02","~name_car..group.","~1","~1","-639.738839696192","847.512705211237"
"model_03","~1","~name_car..group.","~1","-286.456627789179","970.807564812977"
"model_04","~1","~1","~name_car..group.","-1814.92322318755","-212.678002127487"
"model_05","~name_car..group.","~name_car..group.","~1","-154.251262322024","1815.97372242648"
"model_06","~name_car..group.","~1","~name_car..group.","-793.828616019104","992.406486885179"
"model_07","~1","~name_car..group.","~name_car..group.","89.8790795324637","1554.13188920937"
