"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~velocity","~velocity","~velocity","-16229.2968412294","-11755.922886494"
"model_02","~velocity","~1","~1","-19423.1136751","-17889.837089908"
"model_03","~1","~velocity","~1","-19069.226011961","-17575.4668645316"
"model_04","~1","~1","~velocity","-20767.3983006627","-19273.6391532333"
"model_05","~velocity","~velocity","~1","-20365.0044204839","-17812.1779410147"
"model_06","~velocity","~1","~velocity","-19754.2663594878","-16916.9143281273"
"model_07","~1","~velocity","~velocity","-18756.0082998434","-16629.9701482112"
