"model_names","location.fun","scale.fun","shape.fun","AIC","BIC"
"model_01","~area","~area","~area","9389.23948495637","14194.5599168983"
"model_02","~area","~1","~1","4329.4020187496","5902.19604170429"
"model_03","~1","~area","~1","4482.67407142808","6332.09015872153"
"model_04","~1","~1","~area","4605.08446309917","6928.70980354479"
"model_05","~area","~area","~1","5450.99179295704","7766.71364585013"
"model_06","~area","~1","~area","6081.49588366172","10056.9501225874"
"model_07","~1","~area","~area","7381.95710191296","10930.6230130017"
